price_paid,sold_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,year,month,day,address,full_address,epc_rating,sqm,council_tax_band,crime_rate,lat,lng,bank_rate,inflation_rate,2_year_95%_LTV,2_year_90%_LTV,2_year_75%_LTV,2_year_60%_LTV,2_year_85%_LTV,regional_employment,regional_gdp,train_station_distance_miles,train_station_name,shopping_mall_distance_miles,shopping_mall_name,leisure_distance_miles,leisure_name,gym_distance_miles,gym_name,park_distance_miles,park_name,proximity_to_london_miles,primary_school_distance_miles,primary_school_name,secondary_school_distance_miles,secondary_school_name,bedrooms,bathrooms,extra_features
635000.0,2022-08-19,SW6 7AP,Terrace,N,Freehold,,33C,BISHOPS ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2022.0,8.0,19.0,33C BISHOPS ROAD,"33C, Bishops Road, London, Greater London Sw6 BAP",E,170.0,G,110.4,51.4788108,-0.2041319,1.75,9.9,4.14,3.93,3.6,3.51,3.69,,,0.43,West Brompton,0.27,Fulham Broadway Retail Centre,0.51,Charing Cross Sports Club,0.19,F45 Training Fulham,0.25,Eel Brook Common,2.16,0.15,St. John's Walham Green CE Primary School,0.3,Fulham Cross Academy,4.0,2.0,Four bedroomsTwo bathroomsDrawing roomBreakfast/KitchenCellarGardenOff street parkingEPC rating E
1350000.0,2022-07-22,SW6 7AA,House,N,Freehold,,31A,BISHOPS ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2022.0,7.0,22.0,31A BISHOPS ROAD,"31A, Bishops Road, London, Greater London Sw6 BAA",E,149.0,G,110.4,51.4794594,-0.2030263,1.75,9.4,3.96,3.69,3.48,3.43,3.48,,,0.39,West Brompton,0.14,Safari Centre,0.52,Charing Cross Sports Club,0.1,Tanya Wyatt,0.24,Eel Brook Common,2.12,0.16,Evergreen primary school,,,4.0,3.0,Four Double BedroomsMaster SuiteRenovated ThroughoutParsons GreenOpen Plan LivingPeriod Family Home
525000.0,2022-11-13,SW6 6TB,Flat,N,Freehold,FLAT B,353,FULHAM PALACE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,B,2022.0,11.0,13.0,FLAT B 353 FULHAM PALACE ROAD,"Flat B, 353, Fulham Palace Road, London, Greater London Sw6 BTB",D,125.0,D,35.6,51.47517089999999,-0.2142829,3.0,10.7,6.59,6.28,5.98,5.82,6.11,,,0.6,Putney,0.48,Putney Exchange,0.48,Charing Cross Sports Club,0.02,[F] = FULHAM FITNESS STUDIO,0.09,Moat Gardens Dog Park,2.48,0.1,All Saints C of E Primary School,0.13,Fulham Cross Academy,1.0,1.0,"A superbly finished one bedroom apartmentBedroom, Bathroom, KitchenNewly refurbishedLocated close to amenities and transport links to Putney Bridge and Hammersmith"
970000.0,2023-02-10,SW6 6TP,Apartment,N,Leasehold,,253,FULHAM PALACE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2023.0,2.0,10.0,253 FULHAM PALACE ROAD,"253, Fulham Palace Road, London, Greater London Sw6 FTP",C,130.0,E,56.9,51.478065,-0.2165461,4.0,10.1,5.86,5.35,4.79,4.71,5.03,,,0.69,West Brompton,0.6,Fulham Broadway Retail Centre,0.34,Charing Cross Sports Club,0.15,[F] = FULHAM FITNESS STUDIO,0.19,Stevenage Park,2.46,0.32,Parsons Green Prep School,0.7,Hurlingham Academy,3.0,2.0,OUTSTANDING FIRST AND SECOND FLOOR MAISONETTETHREE DOUBLE BEDROOMS20  BRIGHT AND SPACIOUS RECEPTION21' KITCHEN DINING ROOMTWO BATHROOMSPRIVATE ENTRANCELARGE PRIVATE LANDSCAPED GARDENEXCELLENT LOCAL AMENITIES AND TRANSPORT LINKS CLOSE BYNO ONWARD CHAINSHARE OF FREEHOLD
420000.0,2022-12-09,W5 3UA,House,N,Freehold,,7,HARRIERS CLOSE,,LONDON,EALING,GREATER LONDON,B,2022.0,12.0,9.0,7 HARRIERS CLOSE,"7, Harriers Close, London, Greater London W5 HUA",E,139.0,D,29.12,51.5120684,-0.2996851,3.5,10.7,6.3,6.0,5.43,5.33,5.57,74.7,8984.0,0.13,Ealing Broadway,0.11,Ealing Broadway,0.91,Acton Centre,0.09,Nuffield Health Ealing Fitness & Wellbeing Gym,0.17,Ealing Green,4.34,0.12,Christ The Saviour Primary School,0.64,Ark Soane Academy,3.0,3.0,"** Please quote SR0671 **Contemporary Three Bedroom End of Terrace TownhouseLiving Room and Dining RoomFitted KitchenEntrance Porch, Hallway and CloakroomTwo Ensuites and Family BathroomDriveway ParkingCharming Mews Style GardenNo Onward ChainClose to Ealing Broadway Station, Ealing Common and Extensive Amenities"
745000.0,2022-08-26,SW16 5LT,Terraced,N,Freehold,,26,GUILDERSFIELD ROAD,,LONDON,LAMBETH,GREATER LONDON,A,2022.0,8.0,26.0,26 GUILDERSFIELD ROAD,"26, Guildersfield Road, London, Greater London Sw16 GLT",C,142.0,E,41.03,51.4170327,-0.1277833,1.75,9.9,4.14,3.93,3.6,3.51,3.69,83.5,14853.0,0.23,Streatham Common,1.59,Valley Plaza Retail Park,0.3,Streatham Ice and Leisure Centre - Active Lambeth,0.12,Aesthetic Fitness Studio,0.06,Glencairn Green,3.89,0.14,Immanuel & St Andrew Church of England Primary School,0.69,Graveney School,4.0,2.0,"Terraced Edwardian HouseQuiet, Sought-After LocationThree Double BedroomsBedroom Four/OfficeBathroomEn-suite Shower RoomKitchen/Breakfast RoomOpen Plan Living Room & Dining RoomLarge Rear GardenFreehold"
380000.0,2022-12-16,SW16 5NF,Flat,N,Leasehold,FLAT 24,RIDLEY COURT,BARROW ROAD,STREATHAM,LONDON,LAMBETH,GREATER LONDON,A,2022.0,12.0,16.0,FLAT 24 RIDLEY COURT BARROW ROAD,"Flat 24, Ridley Court, Barrow Road, London, Greater London Sw16 2NF",C,77.0,C,59.94,51.4224636,-0.1305532,3.5,10.7,6.3,6.0,5.43,5.33,5.57,83.5,14853.0,0.15,Streatham,1.32,Tandem Centre,0.06,Streatham Ice and Leisure Centre - Active Lambeth,0.06,Streatham Ice and Leisure Centre - Active Lambeth,0.05,Streatham Memorial Gardens,3.65,0.12,"St Andrew's Catholic Primary School, Streatham",0.83,Norwood School,2.0,1.0,Two Double BedroomsPrivate BalconySought After DevelopmentGood ConditionSeparate KitchenGreat Location
930000.0,2022-04-11,SW16 5PF,House,N,Freehold,,18,BARROW ROAD,STREATHAM,LONDON,LAMBETH,GREATER LONDON,A,2022.0,4.0,11.0,18 BARROW ROAD,"18, Barrow Road, London, Greater London Sw16 BPF",E,184.0,E,59.94,51.4201852,-0.1348747,1.0,9.0,2.95,2.58,2.35,2.25,2.46,83.5,14853.0,0.07,Streatham Common,0.97,Mitcham Town Centre (High Street),0.18,Streatham Ice and Leisure Centre - Active Lambeth,0.06,Element Fitness Studio,0.2,Streatham Memorial Gardens,3.75,0.1,Immanuel & St Andrew Church of England Primary School,0.46,Graveney School,5.0,1.0,Semi Detached Period HouseFour BedroomsSouth Facing GardenFully ExtendableChain FreeSought After Location
1370000.0,2022-05-17,W5 3NA,Detached,N,Freehold,,31,HART GROVE,,LONDON,EALING,GREATER LONDON,A,2022.0,5.0,17.0,31 HART GROVE,"31, Hart Grove, London, Greater London W5 HNA",D,362.0,G,181.4,51.50803519999999,-0.284546,1.0,9.1,3.2,2.85,2.63,2.55,2.72,74.7,8984.0,0.53,South Acton,0.39,The Oaks Shopping Centre,0.16,Reynolds Sports Centre,0.04,Fitness & Pilates trainer Jenny,0.09,Twyford Gardens,3.93,0.43,Derwentwater Primary School,0.21,Ark Soane Academy,5.0,,
625000.0,2022-11-17,SW6 6UA,Flat,N,Leasehold,,2C,MARRYAT SQUARE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2022.0,11.0,17.0,2C MARRYAT SQUARE,"2C, Marryat Square, London, Greater London Sw6 MUA",C,138.0,E,56.9,51.47790329999999,-0.2136002,3.0,10.7,6.59,6.28,5.98,5.82,6.11,,,0.63,West Brompton,0.52,Fulham Broadway Retail Centre,0.37,Charing Cross Sports Club,0.13,[F] = FULHAM FITNESS STUDIO,0.23,Lillie Road Recreation Ground,2.4,0.21,All Saints C of E Primary School,0.04,Fulham Cross Academy,,,
475000.0,2023-08-23,W5 3NH,Flat,N,Leasehold,FLAT 6,6,GUNNERSBURY AVENUE,,LONDON,EALING,GREATER LONDON,B,2023.0,8.0,23.0,FLAT 6 6 GUNNERSBURY AVENUE,"Flat 6, 6, Gunnersbury Avenue, London, Greater London W5 6NH",E,368.0,E,209.5,51.5087361,-0.2912926,5.25,6.7,6.93,6.57,6.18,6.21,6.35,79.4,,0.38,Ealing Broadway,0.37,Ealing Broadway,0.33,Reynolds Sports Centre,0.3,UWL Sports Centre,0.1,Ealing Common,4.11,0.46,Grange Primary School,0.39,Ark Soane Academy,,,
380000.0,2023-05-17,W5 3JB,Flat,N,Leasehold,FLAT 5,26,THE COMMON,,LONDON,EALING,GREATER LONDON,A,2023.0,5.0,17.0,FLAT 5 26 THE COMMON,"Flat 5, 26, The Common, London, Greater London W5 5JB",E,352.0,D,74.9,51.5096171,-0.296217,4.5,10.1,5.67,5.08,4.72,4.69,4.92,79.4,,0.26,Ealing Broadway,0.24,Ealing Broadway,0.8,Acton Centre,0.19,UWL Sports Centre,0.07,Ealing Common,4.24,0.15,Blooming Tree Primary school,,,,,
540000.0,2024-02-29,W5 3PA,Flat,N,Leasehold,,28A,GRANVILLE GARDENS,,LONDON,EALING,GREATER LONDON,A,2024.0,2.0,29.0,28A GRANVILLE GARDENS,"28A, Granville Gardens, London, Greater London W5 GPA",C,281.0,E,64.4,51.5094256,-0.2873903,5.25,4.0,5.73,5.26,4.76,4.62,4.99,,,0.44,Ealing Broadway,0.45,Ealing Broadway,0.26,Twyford Sports Centre,0.1,Fitness & Pilates trainer Jenny,0.16,Twyford Gardens,4.01,0.42,West Acton Primary School,0.3,Ark Soane Academy,,,
350000.0,2023-10-13,SW16 5NW,Flat,N,Leasehold,FLAT C,81,GREYHOUND LANE,,LONDON,LAMBETH,GREATER LONDON,A,2023.0,10.0,13.0,FLAT C 81 GREYHOUND LANE,"Flat C, 81, Greyhound Lane, London, Greater London Sw16 CNW",E,219.0,C,59.94,51.4201568,-0.1319561,5.25,4.6,6.6,6.06,5.6,5.52,5.94,74.7,,0.13,Streatham Common,1.26,Tandem Centre,0.16,Streatham Ice and Leisure Centre - Active Lambeth,0.11,Element Fitness Studio,0.15,Streatham Memorial Gardens,3.75,0.04,Immanuel & St Andrew Church of England Primary School,0.54,Graveney School,,,
242000.0,2022-10-20,SW16 5LL,Flat,N,Leasehold,FLAT B,30,TANKERVILLE ROAD,,LONDON,LAMBETH,GREATER LONDON,A,2022.0,10.0,20.0,FLAT B 30 TANKERVILLE ROAD,"Flat B, 30, Tankerville Road, London, Greater London Sw16 BLL",D,200.0,C,109.4,51.41806500000001,-0.133307,2.25,11.1,6.42,6.2,5.99,5.94,6.17,83.5,14853.0,0.08,Streatham Common,0.95,Mitcham Town Centre (High Street),0.25,Streatham Ice and Leisure Centre - Active Lambeth,0.06,Element Fitness Studio,0.25,Streatham Memorial Gardens,3.84,0.07,Immanuel & St Andrew Church of England Primary School,0.54,Graveney School,,,
1650000.0,2024-06-28,SW6 7DZ,Terraced,N,Freehold,,8,GIRONDE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2024.0,6.0,28.0,8 GIRONDE ROAD,"8, Gironde Road, London, Greater London Sw6 GDZ",D,205.0,G,79.06,51.4799373,-0.2042893,5.25,4.0,6.08,5.66,5.16,5.0,5.3,,,0.39,West Brompton,0.26,Fulham Broadway Retail Centre,0.48,Charing Cross Sports Club,0.21,Virgin Active,0.22,Normand Park,2.14,0.22,Fulham Primary School,0.57,Hurlingham Academy,4.0,2.0,Double reception roomKitchen/dining roomFour double bedrooms (two with en-suite)Family bathroomCellarSouth-West facing Garden
577500.0,2022-10-18,W5 4BP,Apartment,N,Leasehold,,123A,CARLYLE ROAD,,LONDON,EALING,GREATER LONDON,A,2022.0,10.0,18.0,123A CARLYLE ROAD,"123A, Carlyle Road, London, Greater London W5 CBP",E,107.0,D,38.6,51.4936487,-0.3106854,2.25,11.1,6.42,6.2,5.99,5.94,6.17,74.7,8984.0,0.26,Brentford,0.85,Ealing Broadway,1.29,Isleworth Leisure Centre and Library,0.23,"énergie Fitness Brentford - Memberships from £14.99 per month, use code ""HALFPRICE""",0.22,Blondin Park,4.67,0.18,"Our Lady and St John's Roman Catholic, Brentford Primary School",0.14,Ealing Fields High School​,2.0,1.0,Two double bedroomsShare of freeholdPrivate entranceGood condition throughoutPrivate South-facing gardenClose to Northfields tube
1172000.0,2022-05-31,W5 4DA,Semi-Detached,N,Freehold,,142,MURRAY ROAD,,LONDON,EALING,GREATER LONDON,A,2022.0,5.0,31.0,142 MURRAY ROAD,"142, Murray Road, London, Greater London W5 MDA",E,210.0,D,53.7,51.4947966,-0.3110895,1.0,9.1,3.2,2.85,2.63,2.55,2.72,74.7,8984.0,0.31,Brentford,0.81,Ealing Broadway,1.28,Acton Centre,0.09,London Fight Academy,0.17,Clayponds Gardens,4.67,0.23,"Our Lady and St John's Roman Catholic, Brentford Primary School",0.09,Ealing Fields High School​,4.0,2.0,Victorian HouseExcess Of 100 Ft. GardenThree Original FloorsFour Double BedroomsClose To SchoolsGood Transport Links
478000.0,2022-05-20,SW6 7DY,House,N,Freehold,,23C,GIRONDE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2022.0,5.0,20.0,23C GIRONDE ROAD,"23C, Gironde Road, London, Greater London Sw6 GDY",D,151.8,G,79.06,51.4799577,-0.2038564,1.0,9.1,3.2,2.85,2.63,2.55,2.72,,,0.38,West Brompton,0.25,Fulham Broadway Retail Centre,0.49,Charing Cross Sports Club,0.13,Boxbaby Fitness,0.22,Normand Park,2.13,0.21,Fulham Primary School,0.56,Hurlingham Academy,4.0,2.0,
925000.0,2022-06-15,W5 4BJ,Semi-Detached,N,Freehold,,138,CARLYLE ROAD,,LONDON,EALING,GREATER LONDON,A,2022.0,6.0,15.0,138 CARLYLE ROAD,"138, Carlyle Road, London, Greater London W5 CBJ",D,188.0,F,38.6,51.4940615,-0.3106269,1.25,9.4,3.48,3.15,2.87,2.87,2.95,74.7,8984.0,0.28,Brentford,0.84,Ealing Broadway,0.55,Gunnersbury Park Sports Hub,0.24,"énergie Fitness Brentford - Memberships from £14.99 per month, use code ""HALFPRICE""",0.16,Clayponds Gardens,4.66,0.18,Little Ealing Primary School,0.12,Ealing Fields High School​,4.0,2.0,Impressive 4 bedroom semi-detached houseLovely features with cast iron radiators and ceiling rosesLarge bright double reception room with space to dineModern fitted kitchen with French doors to the gardenSpacious main bedroom with a recent modern en suiteFull width rear extension and dormered loft extensionLarge mature garden with lawn and additional deckingClose to Little Ealing Primary School and Northfields Avenue
545000.0,2022-06-30,W5 4BL,Terraced,N,Freehold,,38B,CARLYLE ROAD,,LONDON,EALING,GREATER LONDON,A,2022.0,6.0,30.0,38B CARLYLE ROAD,"38B, Carlyle Road, London, Greater London W5 CBL",D,118.0,C,38.6,51.4952986,-0.3072389,1.25,9.4,3.48,3.15,2.87,2.87,2.95,74.7,8984.0,0.34,Brentford,0.77,Ealing Broadway,1.18,Acton Centre,0.16,GYM135 Ealing,0.06,Clayponds Gardens,4.57,0.31,Grange Primary School,0.14,Ealing Fields High School​,2.0,1.0,Immaculately presented throughoutPeriod featuresVictorian terraceFantastic South-facing gardenTwo reception roomsClose to South Ealing tube
1185000.0,2024-07-08,SW6 7HD,Terraced,N,Freehold,,162A,ESTCOURT ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2024.0,7.0,8.0,162A ESTCOURT ROAD,"162A, Estcourt Road, London, Greater London Sw6 EHD",C,166.0,F,73.75,51.4814391,-0.208407,5.25,4.0,5.99,5.64,4.99,4.81,5.21,,,0.42,West Brompton,0.37,Fulham Broadway Retail Centre,0.35,Charing Cross Sports Club,0.08,The Shredquarters Fulham,0.15,Normand Park,2.2,0.08,Sir John Lillie Primary School,0.23,Fulham Cross Academy,4.0,,House - finished to a high standard3 double bedrooms2 receptionsLarge fully-fitted kitchen2 modern bathroomsPrivate gardenPrime Fulham location
1045000.0,2022-04-08,W5 3UH,Apartment,N,Leasehold,,50,KENILWORTH ROAD,,LONDON,EALING,GREATER LONDON,A,2022.0,4.0,8.0,50 KENILWORTH ROAD,"50, Kenilworth Road, London, Greater London W5 KUH",E,270.0,G,74.9,51.5082288,-0.2996984,1.0,9.0,2.95,2.58,2.35,2.25,2.46,74.7,8984.0,0.28,Ealing Broadway,0.23,Ealing Broadway,0.88,Acton Centre,0.08,UWL Sports Centre,0.12,Warwick Dene,4.33,0.15,Christ The Saviour Primary School,0.59,Ealing Fields High School​,3.0,2.0,"Quote PPL when enquiringBeautiful ground floor apartmentShare of freeholdThree bedroomsTwo bathrooms1,335 sq ft / 124 sq mDressing roomAmazing locationResident street parkingFront and rear gardens"
340000.0,2022-01-24,SW16 5PS,Flat,N,Leasehold,FLAT 21,MEDLAR HOUSE,HEMLOCK CLOSE,,LONDON,MERTON,GREATER LONDON,A,2022.0,1.0,24.0,FLAT 21 MEDLAR HOUSE HEMLOCK CLOSE,"Flat 21, Medlar House, Hemlock Close, London, Greater London Sw16 2PS",B,75.0,C,65.3,51.4091894,-0.1384281,3.5,5.5,2.73,1.95,1.64,1.42,1.74,83.8,5634.0,0.41,Streatham Common,0.68,Mitcham Town Centre (High Street),0.66,Streatham Ice and Leisure Centre - Active Lambeth,0.33,Aesthetic Fitness Studio,0.08,Rowan Road Recreation Ground,4.22,0.17,Woodmansterne School and Sixth Form,0.28,Harris Academy Merton,2.0,1.0,Two bedroom flatGround floor Direct access to communal gardens   Open plan living Two bathrooms  Purpose built flat
1900000.0,2022-06-08,SW6 7JJ,Detached,N,Freehold,,3,PHILLIPS MEWS,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2022.0,6.0,8.0,3 PHILLIPS MEWS,"3, Phillips Mews, London, Greater London Sw6 PJJ",B,179.0,G,44.22,51.478337,-0.2078372,1.25,9.4,3.48,3.15,2.87,2.87,2.95,,,0.5,West Brompton,0.37,Fulham Broadway Retail Centre,0.45,Charing Cross Sports Club,0.12,Retra Fitness Fulham,0.28,Normand Park,2.26,0.06,St. John's Walham Green CE Primary School,0.2,Fulham Cross Academy,,,
490000.0,2023-06-30,SW16 5PQ,Maisonette,N,Leasehold,,58,ESTREHAM ROAD,,LONDON,LAMBETH,GREATER LONDON,A,2023.0,6.0,30.0,58 ESTREHAM ROAD,"58, Estreham Road, London, Greater London Sw16 EPQ",D,153.0,B,167.1,51.4215386,-0.1362867,5.0,10.1,6.28,5.75,5.49,5.47,5.59,74.7,,0.12,Streatham Common,0.98,Mitcham Town Centre (High Street),0.17,Streatham Ice and Leisure Centre - Active Lambeth,0.12,Element Fitness Studio,0.2,Streatham Memorial Gardens,3.69,0.13,Goldfinch Primary,0.41,Graveney School,2.0,,No Onward ChainTwo Double Bedroom'sDirect Access to Private GardenSeparate KitchenOwn entrance
474000.0,2023-07-26,SW16 5QZ,Terraced,N,Freehold,,11,SOUTHBROOK ROAD,,LONDON,CROYDON,GREATER LONDON,A,2023.0,7.0,26.0,11 SOUTHBROOK ROAD,"11, Southbrook Road, London, Greater London Sw16 SQZ",D,155.0,D,140.4,51.4110193,-0.1262745,5.25,6.8,6.88,6.49,6.22,6.22,6.35,76.9,,0.1,Norbury,1.34,Valley Plaza Retail Park,0.56,Streatham Ice and Leisure Centre - Active Lambeth,0.08,The Gym Group London Norbury,0.1,Scott Close Green,4.15,0.06,Norbury Manor Primary School,0.88,Norwood School,3.0,,Refurbishment Opportunity Entrance Hall LoungeDining RoomKitchen Three BedroomsFamily BathroomRear Garden No Onward Chain Viewing Recommended 
1690000.0,2023-07-31,SW6 7BD,Terraced,N,Freehold,,20,MARVILLE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2023.0,7.0,31.0,20 MARVILLE ROAD,"20, Marville Road, London, Greater London Sw6 MBD",C,190.0,G,44.22,51.47883239999999,-0.2055424,5.25,6.8,6.88,6.49,6.22,6.22,6.35,,,0.45,West Brompton,0.3,Fulham Broadway Retail Centre,0.48,Charing Cross Sports Club,0.12,Retra Fitness Fulham,0.26,Normand Park,2.19,0.26,Parsons Green Prep School,0.26,Fulham Cross Academy,,,
525000.0,2022-05-13,SW16 5SA,Flat,N,Leasehold,FIRST FLOOR FLAT AT,12,BUCKLEIGH ROAD,,LONDON,LAMBETH,GREATER LONDON,B,2022.0,5.0,13.0,FIRST FLOOR FLAT AT 12 BUCKLEIGH ROAD,"First Floor Flat At, 12, Buckleigh Road, London, Greater London Sw16 FSA",E,254.0,Deleted,109.4,51.41853709999999,-0.1318927,1.0,9.1,3.2,2.85,2.63,2.55,2.72,83.5,14853.0,0.11,Streatham Common,1.24,Tandem Centre,0.23,Streatham Ice and Leisure Centre - Active Lambeth,0.09,Element Fitness Studio,0.18,Glencairn Green,3.82,0.03,Immanuel & St Andrew Church of England Primary School,0.56,Graveney School,,,
340000.0,2024-02-26,SW16 5TD,Terraced,N,Freehold,,82,STREATHAM VALE,STREATHAM,LONDON,LAMBETH,GREATER LONDON,B,2024.0,2.0,26.0,82 STREATHAM VALE,"82, Streatham Vale, London, Greater London Sw16 STD",E,211.0,D,102.7,51.4163013,-0.1389014,5.25,4.0,5.73,5.26,4.76,4.62,4.99,,,0.13,Streatham Common,0.78,Mitcham Town Centre (High Street),0.38,Streatham Ice and Leisure Centre - Active Lambeth,0.14,Element Fitness Studio,0.1,Eardley Road Sidings Nature Reserve,3.91,0.11,Granton Primary School,0.46,Graveney School,,,
1000000.0,2023-07-20,W5 4HB,Semi-Detached,N,Freehold,,100,GUNNERSBURY AVENUE,,LONDON,EALING,GREATER LONDON,A,2023.0,7.0,20.0,100 GUNNERSBURY AVENUE,"100, Gunnersbury Avenue, London, Greater London W5 GHB",C,302.0,G,112.5,51.5018677,-0.2858727,5.25,6.8,6.88,6.49,6.22,6.22,6.35,79.4,,0.44,South Acton,0.49,The Oaks Shopping Centre,0.2,Gunnersbury Park Sports Hub,0.2,Gunnersbury Park Sports Hub,0.21,Heathfield Nature Gardens,3.97,0.32,Acton Gardens Primary School,0.35,Ark Soane Academy,6.0,2.0,A 6-bedroom semi-detached propertyAccommodation arranged over three floorsWith large rear garden of approx 106ftOff-street parking at the frontTotal approx floor area 207.2 sq m / 2231 sq ftMinutes from Acton Town stationAccess to Ealing Broadway station and town centreGood road connections and local schools
1265000.0,2023-06-16,W5 4EU,Terraced,N,Freehold,,48,EALING PARK GARDENS,,LONDON,EALING,GREATER LONDON,A,2023.0,6.0,16.0,48 EALING PARK GARDENS,"48, Ealing Park Gardens, London, Greater London W5 EEU",E,181.0,E,53.7,51.4951127,-0.3118125,5.0,10.1,6.28,5.75,5.49,5.47,5.59,79.4,,0.33,Brentford,0.8,Ealing Broadway,1.3,Acton Centre,0.07,London Fight Academy,0.17,Bramley Gardens,4.69,0.24,"Our Lady and St John's Roman Catholic, Brentford Primary School",0.07,Ealing Fields High School​,4.0,2.0,Four Bedrooms Two Bathrooms Utility/Laundry Room Cloakroom/WC Southerly Facing Garden Fully Renovated and Extended Ideal For Several Schools
445000.0,2023-12-04,W5 4ER,Flat,N,Leasehold,,22,CHANDOS AVENUE,,LONDON,EALING,GREATER LONDON,A,2023.0,12.0,4.0,22 CHANDOS AVENUE,"22, Chandos Avenue, London, Greater London W5 CER",D,178.0,C,79.56,51.4974711,-0.307605,5.25,3.9,6.18,5.69,5.03,4.89,5.38,79.4,,0.43,Brentford,0.68,Ealing Broadway,1.16,Acton Centre,0.32,"énergie Fitness Brentford - Memberships from £14.99 per month, use code ""HALFPRICE""",0.12,Clayponds Gardens,4.57,0.04,Little Ealing Primary School,0.12,Ealing Fields High School​,2.0,1.0,Two Double BedroomsGround Floor FlatNo Onward ChainSecluded GardenExcellent Transport LinksWell Regarded Schools
412000.0,2022-09-06,W5 4DN,Apartment,N,Leasehold,FLAT 2,WINDMILL COURT,WINDMILL ROAD,,LONDON,EALING,GREATER LONDON,A,2022.0,9.0,6.0,FLAT 2 WINDMILL COURT WINDMILL ROAD,"Flat 2, Windmill Court, Windmill Road, London, Greater London W5 2DN",C,82.0,C,53.7,51.495993,-0.3142435,2.25,9.9,4.67,4.48,4.17,4.21,4.37,74.7,8984.0,0.38,Brentford,0.79,Ealing Broadway,0.48,Elthorne Sports Centre,0.06,GYM135 Ealing,0.1,Blondin Park,4.75,0.58,Green Dragon Primary School,,,2.0,1.0,
1420000.0,2022-04-08,SW6 7QJ,House,N,Freehold,,31,SHERBROOKE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2022.0,4.0,8.0,31 SHERBROOKE ROAD,"31, Sherbrooke Road, London, Greater London Sw6 SQJ",C,151.0,F,82.7,51.4805138,-0.2078815,1.0,9.0,2.95,2.58,2.35,2.25,2.46,,,0.44,West Brompton,0.36,Fulham Broadway Retail Centre,0.39,Charing Cross Sports Club,0.23,The Gym Group London Fulham,0.19,Normand Park,2.21,0.12,Sir John Lillie Primary School,0.22,Fulham Cross Academy,4.0,2.0,Well FinishedFour Double BedroomsPotential To Extend (STPP)Open Plan Living RoomPrivate Outside SpaceParsons Green
970000.0,2023-03-31,SW6 7JY,Terraced,N,Freehold,,72,ORBAIN ROAD,FULHAM,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2023.0,3.0,31.0,72 ORBAIN ROAD,"72, Orbain Road, London, Greater London Sw6 OJY",C,113.0,F,82.7,51.47984539999999,-0.2100391,4.25,10.1,5.77,5.23,4.74,4.57,4.98,,,0.5,West Brompton,0.42,Fulham Broadway Retail Centre,0.36,Charing Cross Sports Club,0.07,The Shredquarters Fulham,0.23,Normand Park,2.27,0.14,Sir John Lillie Primary School,0.16,Fulham Cross Academy,3.0,1.0,"A lovely three bedroom terraced houseStunning double reception roomModern kitchen : Patio/gardenLocated within the ""Munster Village"""
940000.0,2024-02-02,SW6 7QL,Terraced,N,Freehold,,137,SHERBROOKE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2024.0,2.0,2.0,137 SHERBROOKE ROAD,"137, Sherbrooke Road, London, Greater London Sw6 SQL",C,119.0,F,82.7,51.47999,-0.2100911,5.25,4.0,5.73,5.26,4.76,4.62,4.99,,,0.5,West Brompton,0.42,Fulham Broadway Retail Centre,0.36,Charing Cross Sports Club,0.07,The Shredquarters Fulham,0.22,Normand Park,2.27,0.14,Sir John Lillie Primary School,0.16,Fulham Cross Academy,3.0,1.0,Three bedroomsOpen plan double receptionSeparate kitchenFamily bathroomSouth facing gardenCellarPotential to extend (subject to planning)Located close to Parsons Green and Bishops Park
955000.0,2023-08-18,SW6 7LY,House,N,Freehold,,7,PROTHERO ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,2023.0,8.0,18.0,7 PROTHERO ROAD,"7, Prothero Road, London, Greater London Sw6 PLY",C,162.0,F,73.75,51.4821519,-0.2079758,5.25,6.7,6.93,6.57,6.18,6.21,6.35,,,0.4,West Brompton,0.37,Fulham Broadway Retail Centre,0.35,Charing Cross Sports Club,0.09,Virgin Active,0.12,Normand Park,2.17,0.06,Sir John Lillie Primary School,,,3.0,1.0,Three Double BedroomsPotential to ExtendDouble Reception RoomPrivate Outside SpaceResidential StreetFreehold House
